Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0,0.77,-0.05,0.64,-0.01,-0,0,-9.59,-0.64,-1.83,0,0,0,-9.61,-0.68,-1.78,1.80645418167114
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.57,-0.65,-1.83,0,0,0,-9.61,-0.68,-1.78,1.82652735710144
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.59,-0.65,-1.8,0,0,0,-9.61,-0.68,-1.78,1.84333896636963
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.58,-0.63,-1.76,0,0,0,-9.61,-0.68,-1.78,1.85988688468933
,0,0,0.77,-0.05,0.64,-0,-0.01,0,-9.56,-0.59,-1.69,0,0,0,-9.61,-0.68,-1.78,1.87778759002686
,0,0,0.77,-0.05,0.64,-0.01,-0.01,0,-9.57,-0.61,-1.79,0,0,0,-9.61,-0.68,-1.78,1.8967981338501
,0,0,0.77,-0.05,0.64,-0.01,-0.01,-0,-9.61,-0.67,-1.78,0,0,0,-9.61,-0.68,-1.78,1.91728591918945
,0,0,0.77,-0.05,0.64,-0.01,-0,-0,-9.6,-0.62,-1.78,0,0,0,-9.61,-0.68,-1.78,1.93638348579407
,0,0,0.77,-0.05,0.64,-0.01,-0.01,0,-9.58,-0.59,-1.79,0,0,0,-9.61,-0.68,-1.78,1.95655131340027
,0,0,0.77,-0.05,0.64,-0.01,-0.01,-0,-9.58,-0.65,-1.81,0,0,0,-9.61,-0.68,-1.78,1.97749543190002
,0,0,0.77,-0.05,0.64,-0.01,-0.01,0,-9.59,-0.65,-1.8,0,0,0,-9.61,-0.68,-1.78,1.99698901176453
,0,0,0.77,-0.05,0.64,-0.01,-0.01,0,-9.59,-0.64,-1.81,0,0,0,-9.61,-0.68,-1.78,2.01735043525696
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.58,-0.66,-1.79,0,0,0,-9.61,-0.68,-1.78,2.0356719493866
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.55,-0.63,-1.77,0,0,0,-9.61,-0.68,-1.78,2.05632543563843
,0,0,0.77,-0.05,0.64,-0,-0,0,-9.61,-0.61,-1.78,0,0,0,-9.61,-0.68,-1.78,2.07589483261108
,0,0,0.77,-0.05,0.64,-0.01,-0,0,-9.58,-0.66,-1.79,0,0,0,-9.61,-0.68,-1.78,2.09096646308899
,0,0,0.77,-0.05,0.64,-0,0,0,-9.59,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,2.10859155654907
,0,0,0.77,-0.05,0.64,-0,-0,0,-9.57,-0.65,-1.8,0,0,0,-9.61,-0.68,-1.78,2.12851333618164
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.61,-0.6,-1.75,0,0,0,-9.61,-0.68,-1.78,2.14707565307617
,0,0,0.77,-0.05,0.64,-0,-0,0,-9.57,-0.62,-1.8,0,0,0,-9.61,-0.68,-1.78,2.16759610176086
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.58,-0.63,-1.76,0,0,0,-9.61,-0.68,-1.78,2.18649625778198
,0,0,0.77,-0.05,0.64,0.01,-0.01,0,-9.59,-0.63,-1.73,0,0,0,-9.61,-0.68,-1.78,2.20669889450073
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.58,-0.61,-1.76,0,0,0,-9.61,-0.68,-1.78,2.2268009185791
,0,0,0.77,-0.05,0.64,-0,-0.01,0,-9.59,-0.61,-1.75,0,0,0,-9.61,-0.68,-1.78,2.24249601364136
,0,0,0.77,-0.05,0.64,-0.01,-0,-0,-9.57,-0.6,-1.76,0,0,0,-9.61,-0.68,-1.78,2.25914001464844
,0,0,0.77,-0.05,0.64,0,-0,-0,-9.59,-0.59,-1.75,0,0,0,-9.61,-0.68,-1.78,2.27850103378296
,0,0,0.77,-0.05,0.64,0,0,-0,-9.61,-0.61,-1.74,0,0,0,-9.61,-0.68,-1.78,2.29741406440735
,0,0,0.77,-0.05,0.64,0,-0,0,-9.57,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,2.31795573234558
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.6,-0.63,-1.77,0,0,0,-9.61,-0.68,-1.78,2.33657813072205
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.59,-0.6,-1.78,0,0,0,-9.61,-0.68,-1.78,2.35691618919373
,0,0,0.77,-0.05,0.64,0,0,-0,-9.58,-0.6,-1.77,0,0,0,-9.61,-0.68,-1.78,2.37710952758789
,0,0,0.77,-0.05,0.64,0,0,-0,-9.6,-0.67,-1.76,0,0,0,-9.61,-0.68,-1.78,2.39289593696594
,0,0,0.77,-0.05,0.64,0,-0,-0,-9.59,-0.67,-1.77,0,0,0,-9.61,-0.68,-1.78,2.40938496589661
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.57,-0.64,-1.79,0,0,0,-9.61,-0.68,-1.78,2.42901086807251
,0,0,0.77,-0.05,0.64,0,0,0,-9.57,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,2.44770288467407
,0,0,0.77,-0.05,0.64,-0,-0,-0,-9.57,-0.62,-1.82,0,0,0,-9.61,-0.68,-1.78,2.46773815155029
,0,0,0.77,-0.05,0.64,0,-0,-0,-9.6,-0.58,-1.76,0,0,0,-9.61,-0.68,-1.78,2.48672080039978
,0,0,0.77,-0.05,0.64,-0,-0,-0,-9.58,-0.63,-1.77,0,0,0,-9.61,-0.68,-1.78,2.50653672218323
,0,0,0.77,-0.05,0.64,-0,0,-0.01,-9.57,-0.64,-1.76,0,0,0,-9.61,-0.68,-1.78,2.52532553672791
,0,0,0.77,-0.05,0.64,0,0,-0,-9.6,-0.63,-1.73,0,0,0,-9.61,-0.68,-1.78,2.54030656814575
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.57,-0.63,-1.75,0,0,0,-9.61,-0.68,-1.78,2.55928158760071
,0,0,0.77,-0.05,0.64,-0,0.01,-0.01,-9.6,-0.61,-1.82,0,0,0,-9.61,-0.68,-1.78,2.57868647575378
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.59,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,2.59732127189636
,0,0,0.77,-0.05,0.64,0,0,-0,-9.57,-0.61,-1.79,0,0,0,-9.61,-0.68,-1.78,2.61726140975952
,0,0,0.77,-0.05,0.64,0,-0,-0,-9.57,-0.61,-1.79,0,0,0,-9.61,-0.68,-1.78,2.63488817214966
,0,0,0.77,-0.05,0.64,0,0.01,-0,-9.58,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,2.65068078041077
,0,0,0.77,-0.05,0.64,-0,0,-0.01,-9.59,-0.65,-1.77,0,0,0,-9.61,-0.68,-1.78,2.66939949989319
,0,0,0.77,-0.05,0.64,0,0,-0.01,-9.59,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,2.6877064704895
,0,0,0.77,-0.05,0.64,-0.01,0,-0.01,-9.58,-0.58,-1.79,0,0,0,-9.61,-0.68,-1.78,2.70811724662781
,0,0,0.77,-0.05,0.64,-0.01,0,-0.01,-9.59,-0.63,-1.8,0,0,0,-9.61,-0.68,-1.78,2.72780919075012
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0.01,-9.6,-0.61,-1.78,0,0,0,-9.61,-0.68,-1.78,2.74508166313171
,0,0,0.77,-0.05,0.64,-0.01,0,-0,-9.56,-0.66,-1.83,0,0,0,-9.61,-0.68,-1.78,2.76079344749451
,0,0,0.77,-0.05,0.64,-0,-0.01,0,-9.59,-0.64,-1.81,0,0,0,-9.61,-0.68,-1.78,2.77939796447754
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.58,-0.62,-1.8,0,0,0,-9.61,-0.68,-1.78,2.79810571670532
,0,0,0.77,-0.05,0.64,-0,-0,0,-9.59,-0.62,-1.82,0,0,0,-9.61,-0.68,-1.78,2.81785988807678
,0,0,0.77,-0.05,0.64,0,-0,0,-9.58,-0.62,-1.77,0,0,0,-9.61,-0.68,-1.78,2.83634042739868
,0,0,0.77,-0.05,0.64,0,-0,0,-9.57,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,2.85118365287781
,0,0,0.77,-0.05,0.64,0,-0,0,-9.58,-0.64,-1.81,0,0,0,-9.61,-0.68,-1.78,2.86924386024475
,0,0,0.77,-0.05,0.64,0.01,-0,0,-9.58,-0.64,-1.79,0,0,0,-9.61,-0.68,-1.78,2.8883650302887
,0,0,0.77,-0.05,0.64,-0,-0,-0,-9.57,-0.65,-1.8,0,0,0,-9.61,-0.68,-1.78,2.90879321098328
,0,0,0.77,-0.05,0.64,0,-0,0,-9.58,-0.64,-1.75,0,0,0,-9.61,-0.68,-1.78,2.92876482009888
,0,0,0.77,-0.05,0.64,0,-0,0,-9.57,-0.6,-1.75,0,0,0,-9.61,-0.68,-1.78,2.94509363174438
,0,0,0.77,-0.05,0.64,-0,0,0,-9.59,-0.64,-1.78,0,0,0,-9.61,-0.68,-1.78,2.9604709148407
,0,0,0.77,-0.05,0.64,-0.01,0,0,-9.6,-0.64,-1.8,0,0,0,-9.61,-0.68,-1.78,2.98019003868103
,0,0,0.77,-0.05,0.64,0,0,0,-9.58,-0.63,-1.8,0,0,0,-9.61,-0.68,-1.78,2.99764657020569
,0,0,0.77,-0.05,0.64,0.01,-0,0.01,-9.59,-0.65,-1.81,0,0,0,-9.61,-0.68,-1.78,3.01659297943115
,0,0,0.77,-0.05,0.64,0,-0,0,-9.57,-0.66,-1.8,0,0,0,-9.61,-0.68,-1.78,3.03156352043152
,0,0,0.77,-0.05,0.64,0.01,-0,0,-9.57,-0.61,-1.76,0,0,0,-9.61,-0.68,-1.78,3.04925513267517
,0,0,0.77,-0.05,0.64,0,-0,0,-9.58,-0.6,-1.79,0,0,0,-9.61,-0.68,-1.78,3.06870198249817
,0,0,0.77,-0.05,0.64,-0.01,-0,0,-9.58,-0.65,-1.8,0,0,0,-9.61,-0.68,-1.78,3.0865330696106
,0,0,0.77,-0.05,0.64,0,-0,0,-9.6,-0.62,-1.79,0,0,0,-9.61,-0.68,-1.78,3.10142064094543
,0,0,0.77,-0.05,0.64,0,-0.01,0.01,-9.59,-0.64,-1.77,0,0,0,-9.61,-0.68,-1.78,3.11968231201172
,0,0,0.77,-0.05,0.64,0.01,-0.01,0.01,-9.58,-0.63,-1.76,0,0,0,-9.61,-0.68,-1.78,3.13889622688293
,0,0,0.77,-0.05,0.64,0.01,-0.01,0.01,-9.57,-0.62,-1.79,0,0,0,-9.61,-0.68,-1.78,3.15852475166321
,0,0,0.77,-0.05,0.64,0,-0.01,0.01,-9.6,-0.6,-1.8,0,0,0,-9.61,-0.68,-1.78,3.17862963676453
,0,0,0.77,-0.05,0.64,-0,-0.01,0.01,-9.57,-0.65,-1.78,0,0,0,-9.61,-0.68,-1.78,3.19485878944397
,0,0,0.77,-0.05,0.64,0,-0.01,0.01,-9.58,-0.61,-1.79,0,0,0,-9.61,-0.68,-1.78,3.21072816848755
,0,0,0.77,-0.05,0.64,0.01,-0.01,0,-9.56,-0.63,-1.77,0,0,0,-9.61,-0.68,-1.78,3.22986221313477
,0,0,0.77,-0.05,0.64,0,-0.01,0.01,-9.58,-0.61,-1.74,0,0,0,-9.61,-0.68,-1.78,3.24730825424194
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.58,-0.6,-1.77,0,0,0,-9.61,-0.68,-1.78,3.26452207565308
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.58,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,3.28103613853455
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0,-9.56,-0.65,-1.76,0,0,0,-9.61,-0.68,-1.78,3.29895544052124
,0,0,0.77,-0.05,0.64,-0,0,-0.01,-9.59,-0.62,-1.79,0,0,0,-9.61,-0.68,-1.78,3.3184380531311
,0,0,0.77,-0.05,0.64,-0,0.01,-0,-9.59,-0.61,-1.75,0,0,0,-9.61,-0.68,-1.78,3.33403754234314
,0,0,0.77,-0.05,0.64,-0.01,0,-0,-9.56,-0.64,-1.8,0,0,0,-9.61,-0.68,-1.78,3.35079836845398
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0.01,-9.55,-0.64,-1.82,0,0,0,-9.61,-0.68,-1.78,3.36963558197021
,0,0,0.77,-0.05,0.64,-0,0.01,-0.01,-9.57,-0.63,-1.83,0,0,0,-9.61,-0.68,-1.78,3.38783764839172
,0,0,0.77,-0.05,0.64,-0,0.01,-0.01,-9.57,-0.65,-1.78,0,0,0,-9.61,-0.68,-1.78,3.40427589416504
,0,0,0.77,-0.05,0.64,-0,0,-0.01,-9.58,-0.61,-1.82,0,0,0,-9.61,-0.68,-1.78,3.42122006416321
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.58,-0.62,-1.78,0,0,0,-9.61,-0.68,-1.78,3.43985557556152
,0,0,0.77,-0.05,0.64,-0.01,0,-0.01,-9.57,-0.64,-1.8,0,0,0,-9.61,-0.68,-1.78,3.45934462547302
,0,0,0.77,-0.05,0.64,0,-0,-0,-9.57,-0.62,-1.82,0,0,0,-9.61,-0.68,-1.78,3.47861194610596
,0,0,0.77,-0.05,0.64,0,0,-0.01,-9.57,-0.61,-1.78,0,0,0,-9.61,-0.68,-1.78,3.49534368515015
,0,0,0.77,-0.05,0.64,0,0,-0.01,-9.58,-0.64,-1.8,0,0,0,-9.61,-0.68,-1.78,3.51203179359436
,0,0,0.77,-0.05,0.64,0,0,-0.01,-9.57,-0.64,-1.81,0,0,0,-9.61,-0.68,-1.78,3.53068804740906
,0,0,0.77,-0.05,0.64,0,0,-0,-9.56,-0.64,-1.79,0,0,0,-9.61,-0.68,-1.78,3.54817676544189
,0,0,0.77,-0.05,0.64,0.01,0.01,-0,-9.6,-0.66,-1.81,0,0,0,-9.61,-0.68,-1.78,3.56424927711487
,0,0,0.77,-0.05,0.64,0,0,-0.01,-9.59,-0.64,-1.82,0,0,0,-9.61,-0.68,-1.78,3.58141279220581
,0,0,0.77,-0.05,0.64,-0,-0,-0.01,-9.59,-0.65,-1.85,0,0,0,-9.61,-0.68,-1.78,3.59849858283997
,0,0,0.77,-0.05,0.64,0,0,-0,-9.6,-0.64,-1.84,0,0,0,-9.61,-0.68,-1.78,3.61728167533875
