Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.43,0.8,-0.27,0.32,-0.21,-1.19,0.45,-5.67,-0.17,-1.46,0,0,0,-7.27,-1.6,-6.37,1.78664350509644
,0,0.44,0.79,-0.28,0.33,-0.18,-1.77,0.53,-6.28,-1.03,-0.61,0,0,0,-7.48,-1.5,-6.15,1.8029580116272
,0,0.43,0.78,-0.29,0.35,-0.19,-2.06,0.59,-6.4,0.1,-1.82,0,0,0,-7.75,-1.38,-5.83,1.82198429107666
,0,0.43,0.77,-0.29,0.36,-0.34,-2.58,0.74,-6.53,0.51,-2.72,0,0,0,-7.91,-1.31,-5.64,1.83665156364441
,0,0.43,0.76,-0.29,0.39,-0.62,-3.01,0.91,-7.21,0.19,-3,0,0,0,-8.23,-1.12,-5.2,1.85299944877625
,0,0.43,0.75,-0.3,0.42,-0.7,-3.17,1,-8.29,-0.61,-3.4,0,0,0,-8.56,-0.88,-4.68,1.87238740921021
,0,0.42,0.74,-0.3,0.43,-0.65,-3.48,1.19,-8.73,-0.78,-3.84,0,0,0,-8.73,-0.75,-4.4,1.88695168495178
,0,0.42,0.72,-0.31,0.46,-0.48,-3.72,1.32,-9.99,-1.11,-4.13,0,0,0,-9.03,-0.49,-3.77,1.90409588813782
,0,0.42,0.7,-0.31,0.5,-0.44,-3.82,1.37,-10.87,-0.67,-4.08,0,0,0,-9.3,-0.21,-3.09,1.92238092422485
,0,0.41,0.68,-0.31,0.51,-0.35,-4.02,1.44,-10.89,-0.64,-4.21,0,0,0,-9.41,-0.07,-2.73,1.93685173988342
,0,0.41,0.66,-0.32,0.54,-0.35,-4.18,1.54,-11.52,-0.17,-4.88,0,0,0,-9.6,0.21,-1.96,1.95361876487732
,0,0.4,0.63,-0.33,0.58,-0.4,-4.23,1.59,-12.11,0.21,-5.37,0,0,0,-9.72,0.53,-1.16,1.97280168533325
,0,0.4,0.62,-0.33,0.59,-0.57,-4.23,1.69,-12.2,0.23,-5.72,0,0,0,-9.75,0.7,-0.76,1.98726058006287
,0,0.39,0.59,-0.33,0.63,-0.97,-4.13,1.67,-12.18,0.41,-6.18,0,0,0,-9.75,1.02,0.03,2.00420570373535
,0,0.38,0.56,-0.33,0.66,-1.21,-4.02,1.63,-11.59,0.24,-8.55,0,0,0,-9.68,1.31,0.8,2.02255940437317
,0,0.37,0.55,-0.32,0.67,-1.49,-3.6,1.49,-11.19,-0.24,-9.98,0,0,0,-9.63,1.44,1.16,2.03717184066772
,0,0.36,0.53,-0.32,0.7,-1.77,-2.92,1.17,-10.22,-2.43,-10.45,0,0,0,-9.5,1.62,1.78,2.05449604988098
,0,0.35,0.52,-0.31,0.72,-1.76,-2.53,1,-8.23,-2.17,-10.35,0,0,0,-9.38,1.73,2.26,2.07308745384216
,0,0.34,0.51,-0.31,0.73,-1.23,-1.64,0.71,-7.07,-2.36,-10.9,0,0,0,-9.33,1.76,2.43,2.08799624443054
,0,0.33,0.51,-0.3,0.74,-0.65,-0.53,0.39,-5.7,-1.4,-11.64,0,0,0,-9.27,1.81,2.6,2.10537123680115
,0,0.33,0.51,-0.3,0.74,-0.45,0.05,0.17,-5.83,0.58,-11.27,0,0,0,-9.29,1.8,2.56,2.12296557426453
,0,0.33,0.51,-0.3,0.73,-0.5,1.2,-0.26,-7.9,1.6,-10.45,0,0,0,-9.32,1.77,2.46,2.13738346099854
,0,0.33,0.53,-0.29,0.73,-0.97,1.68,-0.53,-17.62,-4.84,29.4,0,0,0,-9.41,1.63,2.19,2.15515327453613
,0,0.34,0.54,-0.29,0.72,0.41,1.23,0.03,-13.42,-2.03,-0.41,0,0,0,-9.46,1.66,1.96,2.17453217506409
,0,0.34,0.54,-0.29,0.71,0.55,1.11,-0.1,-12.4,-2.08,-0.54,0,0,0,-9.48,1.66,1.85,2.18850827217102
,0,0.34,0.55,-0.29,0.71,0.75,1.16,-0.31,-10.38,-1.34,-1.9,0,0,0,-9.53,1.63,1.62,2.20570588111877
,0,0.35,0.55,-0.29,0.69,0.82,1.29,-0.31,-10.49,2.22,-3.22,0,0,0,-9.57,1.6,1.36,2.22313833236694
,0,0.35,0.56,-0.29,0.69,0.41,1.37,-0.31,-10.07,3.12,-2.51,0,0,0,-9.6,1.57,1.23,2.23792243003845
,0,0.36,0.57,-0.29,0.68,-0.46,1.42,-0.29,-9.48,3.43,-1.63,0,0,0,-9.64,1.51,0.97,2.25572776794434
,0,0.35,0.58,-0.28,0.68,-1.1,1.17,-0.19,-10.16,1.85,-0.53,0,0,0,-9.66,1.45,0.76,2.27341794967651
,0,0.35,0.59,-0.28,0.68,-0.99,1.01,-0.14,-10.21,0.69,-0.49,0,0,0,-9.67,1.43,0.68,2.28779149055481
,0,0.35,0.59,-0.27,0.67,-0.57,0.81,-0.09,-9.74,-0.36,-0.29,0,0,0,-9.68,1.41,0.54,2.30553603172302
,0,0.35,0.6,-0.27,0.67,-0.03,0.75,-0.06,-9.5,0.33,-1.01,0,0,0,-9.69,1.39,0.41,2.32359337806702
,0,0.35,0.6,-0.27,0.67,0.07,0.8,-0.04,-9.47,1.11,-0.9,0,0,0,-9.7,1.39,0.33,2.33825850486755
,0,0.35,0.61,-0.26,0.66,-0.11,0.91,-0.04,-9.92,1.9,-1.11,0,0,0,-9.7,1.38,0.16,2.3563916683197
,0,0.35,0.61,-0.26,0.66,-0.29,0.88,-0.06,-9.96,0.92,-1.53,0,0,0,-9.7,1.37,0,2.37403535842896
,0,0.35,0.62,-0.26,0.66,-0.28,0.86,-0.08,-9.88,1.59,-1.63,0,0,0,-9.71,1.36,-0.07,2.38879036903381
,0,0.35,0.62,-0.26,0.65,0,0.77,-0.07,-10.14,1.59,-1.68,0,0,0,-9.71,1.35,-0.22,2.40572261810303
