Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.12,0,-0.51,0.85,0.01,0.86,-0.31,-0.53,1.98,9.95,0,0,0,-1.28,2.03,9.5,1.83575177192688
,0,0.13,0.01,-0.51,0.85,-0.04,1.07,-0.35,-0.6,1.68,9.58,0,0,0,-1.39,2.02,9.49,1.85355758666992
,0,0.13,0.02,-0.51,0.85,-0.09,1.37,-0.38,1.97,2.3,9.53,0,0,0,-1.64,1.99,9.45,1.86886596679688
,0,0.14,0.04,-0.52,0.84,-0.1,1.86,-0.43,3.07,2.6,9.59,0,0,0,-2.05,1.95,9.38,1.88629722595215
,0,0.15,0.05,-0.52,0.84,-0.16,3.14,-0.59,-1.42,2.84,11.47,0,0,0,-2.35,1.92,9.32,1.90380454063416
,0,0.17,0.08,-0.52,0.84,-0.12,4.07,-0.67,-1.91,2.94,14.41,0,0,0,-3.05,1.86,9.12,1.91999268531799
,0,0.19,0.13,-0.51,0.83,-0.22,4.83,-0.86,2.2,5.4,16.58,0,0,0,-3.99,1.73,8.78,1.93726110458374
,0,0.2,0.16,-0.51,0.82,-0.69,6.58,-1.2,-0.1,3.38,11.15,0,0,0,-4.56,1.62,8.52,1.95531749725342
,0,0.24,0.22,-0.5,0.8,-0.15,8.5,-0.69,-3.73,3.5,10.3,0,0,0,-5.85,1.51,7.72,1.97027111053467
,0,0.27,0.29,-0.49,0.78,0.03,8.93,-0.85,-3.37,4.71,15.13,0,0,0,-7.05,1.37,6.66,1.98734068870544
,0,0.28,0.32,-0.48,0.76,-0.65,6.27,-1.69,-17.2,6.9,33.6,0,0,0,-7.47,1.21,6.23,2.00492906570435
,0,0.28,0.33,-0.49,0.76,-0.1,-0.45,-0.89,3.73,5.6,15.96,0,0,0,-7.6,1.02,6.1,2.02042531967163
,0,0.27,0.32,-0.5,0.76,-0.27,-1.31,-0.74,4.28,4.86,8.36,0,0,0,-7.43,0.88,6.33,2.03710889816284
,0,0.26,0.32,-0.5,0.76,-0.44,-1.94,-0.55,3.55,5.16,7.03,0,0,0,-7.32,0.81,6.47,2.05499029159546
